,Text,True,mask,0,1,2,3,4,5
487,i cannot help but feel outraged to recognize that essentially children in america have no rights at all,LABEL_3,0,1.5653709795060422e-07,1.5653709795060422e-07,1.5653709795060422e-07,1.5653709795060422e-07,1.5653709795060422e-07,1.5653709795060422e-07
488,i am feeling outraged and scared for what if,LABEL_3,-1,3.6579689322024933e-07,3.6579689322024933e-07,3.6579689322024933e-07,3.6579689322024933e-07,3.6579689322024933e-07,3.6579689322024933e-07
489,i am feeling outraged and scared for what if,LABEL_3,0,2.109113950155006e-07,2.109113950155006e-07,2.109113950155006e-07,2.109113950155006e-07,2.109113950155006e-07,2.109113950155006e-07
490,im feeling very impatient and unnerved about it all,LABEL_3,-1,1.6805351776838506e-07,1.6805351776838506e-07,1.6805351776838506e-07,1.6805351776838506e-07,1.6805351776838506e-07,1.6805351776838506e-07
491,im feeling very impatient and unnerved about it all,LABEL_3,0,1.4202495890458522e-07,1.4202495890458522e-07,1.4202495890458522e-07,1.4202495890458522e-07,1.4202495890458522e-07,1.4202495890458522e-07
492,i feel if im not properly outraged enough when an artist whether intentional or as the result of unexamined privilege further marginalizes an already marginalized group ive failed because i have,LABEL_3,-1,4.0214834484686435e-07,4.0214834484686435e-07,4.0214834484686435e-07,4.0214834484686435e-07,4.0214834484686435e-07,4.0214834484686435e-07
493,i feel if im not properly outraged enough when an artist whether intentional or as the result of unexamined privilege further marginalizes an already marginalized group ive failed because i have,LABEL_3,0,2.372868124211891e-07,2.372868124211891e-07,2.372868124211891e-07,2.372868124211891e-07,2.372868124211891e-07,2.372868124211891e-07
494,i feel really frustrated cause my camera that day went lowbatt and it has low photo quality,LABEL_3,-1,2.536632166538766e-07,2.536632166538766e-07,2.536632166538766e-07,2.536632166538766e-07,2.536632166538766e-07,2.536632166538766e-07
495,i feel really frustrated cause my camera that day went lowbatt and it has low photo quality,LABEL_3,0,2.1970670616155985e-07,2.1970670616155985e-07,2.1970670616155985e-07,2.1970670616155985e-07,2.1970670616155985e-07,2.1970670616155985e-07
496,i feel enraged by the way she absolutely accepts her own ignorance,LABEL_3,-1,1.6075880182597757e-07,1.6075880182597757e-07,1.6075880182597757e-07,1.6075880182597757e-07,1.6075880182597757e-07,1.6075880182597757e-07
497,i feel enraged by the way she absolutely accepts her own ignorance,LABEL_3,0,9.538533163322427e-08,9.538533163322427e-08,9.538533163322427e-08,9.538533163322427e-08,9.538533163322427e-08,9.538533163322427e-08
498,i feel sometimes that if i let it go then there will be no one to be outraged about it,LABEL_3,-1,3.639869987637212e-07,3.639869987637212e-07,3.639869987637212e-07,3.639869987637212e-07,3.639869987637212e-07,3.639869987637212e-07
499,i feel sometimes that if i let it go then there will be no one to be outraged about it,LABEL_3,0,1.9457384325960447e-07,1.9457384325960447e-07,1.9457384325960447e-07,1.9457384325960447e-07,1.9457384325960447e-07,1.9457384325960447e-07
500,i started thinking about how i ve been feeling lately irritable out of it making poor health decisions and tired duh,LABEL_3,-1,1.366011304071435e-07,1.366011304071435e-07,1.366011304071435e-07,1.366011304071435e-07,1.366011304071435e-07,1.366011304071435e-07
501,i started thinking about how i ve been feeling lately irritable out of it making poor health decisions and tired duh,LABEL_3,0,1.517031336106811e-07,1.517031336106811e-07,1.517031336106811e-07,1.517031336106811e-07,1.517031336106811e-07,1.517031336106811e-07
502,i was reading the news i guess im feeling that some aussies are infuriated by the recent hanging of their citizen i have no comments to offer but felt very contradicted about the whole on goings its an international affair and everything begun with this guy who brought the drugs in,LABEL_3,-1,1.0950906670359473e-07,1.0950906670359473e-07,1.0950906670359473e-07,1.0950906670359473e-07,1.0950906670359473e-07,1.0950906670359473e-07
503,i was reading the news i guess im feeling that some aussies are infuriated by the recent hanging of their citizen i have no comments to offer but felt very contradicted about the whole on goings its an international affair and everything begun with this guy who brought the drugs in,LABEL_3,0,9.578990045611135e-08,9.578990045611135e-08,9.578990045611135e-08,9.578990045611135e-08,9.578990045611135e-08,9.578990045611135e-08
504,i didn t sometimes feel incredibly outraged about some things,LABEL_3,-1,2.4024046751947026e-07,2.4024046751947026e-07,2.4024046751947026e-07,2.4024046751947026e-07,2.4024046751947026e-07,2.4024046751947026e-07
505,i didn t sometimes feel incredibly outraged about some things,LABEL_3,0,1.3529881925933296e-07,1.3529881925933296e-07,1.3529881925933296e-07,1.3529881925933296e-07,1.3529881925933296e-07,1.3529881925933296e-07
506,i feel reallyreally irritable made films in film studies,LABEL_3,-1,1.5686359233768599e-07,1.5686359233768599e-07,1.5686359233768599e-07,1.5686359233768599e-07,1.5686359233768599e-07,1.5686359233768599e-07
507,i feel reallyreally irritable made films in film studies,LABEL_3,0,1.0500556157921892e-07,1.0500556157921892e-07,1.0500556157921892e-07,1.0500556157921892e-07,1.0500556157921892e-07,1.0500556157921892e-07
508,i feel just like everybody else does outraged that this experience has to happen and then that it is invisible and then that it makes you invisible and then that everyone knows but is too chickenshit to do anything,LABEL_3,-1,2.6885649617724994e-07,2.6885649617724994e-07,2.6885649617724994e-07,2.6885649617724994e-07,2.6885649617724994e-07,2.6885649617724994e-07
509,i feel just like everybody else does outraged that this experience has to happen and then that it is invisible and then that it makes you invisible and then that everyone knows but is too chickenshit to do anything,LABEL_3,0,1.4471254417003365e-07,1.4471254417003365e-07,1.4471254417003365e-07,1.4471254417003365e-07,1.4471254417003365e-07,1.4471254417003365e-07
510,i just cant help but feel irritated by her when she cluelessly vandalizes things around her with a horndog like colt,LABEL_3,-1,2.852509908279899e-07,2.852509908279899e-07,2.852509908279899e-07,2.852509908279899e-07,2.852509908279899e-07,2.852509908279899e-07
511,i just cant help but feel irritated by her when she cluelessly vandalizes things around her with a horndog like colt,LABEL_3,0,3.303086089090357e-07,3.303086089090357e-07,3.303086089090357e-07,3.303086089090357e-07,3.303086089090357e-07,3.303086089090357e-07
512,i am feeling quite irritable after my run tonight i left the house to run to the club feeling sore and tight in the legs and then decided to run with my n,LABEL_3,-1,1.515391545581224e-07,1.515391545581224e-07,1.515391545581224e-07,1.515391545581224e-07,1.515391545581224e-07,1.515391545581224e-07
513,i am feeling quite irritable after my run tonight i left the house to run to the club feeling sore and tight in the legs and then decided to run with my n,LABEL_3,0,9.857495797405136e-08,9.857495797405136e-08,9.857495797405136e-08,9.857495797405136e-08,9.857495797405136e-08,9.857495797405136e-08
514,i feel grumpy and so much older than my years,LABEL_3,-1,1.2752968814311316e-07,1.2752968814311316e-07,1.2752968814311316e-07,1.2752968814311316e-07,1.2752968814311316e-07,1.2752968814311316e-07
515,i feel grumpy and so much older than my years,LABEL_3,0,9.747446227947876e-08,9.747446227947876e-08,9.747446227947876e-08,9.747446227947876e-08,9.747446227947876e-08,9.747446227947876e-08
516,i am feeling outraged out,LABEL_3,-1,3.346796688674658e-07,3.346796688674658e-07,3.346796688674658e-07,3.346796688674658e-07,3.346796688674658e-07,3.346796688674658e-07
517,i am feeling outraged out,LABEL_3,0,2.001376202542815e-07,2.001376202542815e-07,2.001376202542815e-07,2.001376202542815e-07,2.001376202542815e-07,2.001376202542815e-07
518,i want to grow old not feeling grumpy and bitter and offending everyone i know,LABEL_3,-1,2.376327898900854e-07,2.376327898900854e-07,2.376327898900854e-07,2.376327898900854e-07,2.376327898900854e-07,2.376327898900854e-07
519,i want to grow old not feeling grumpy and bitter and offending everyone i know,LABEL_3,0,1.6846558992256178e-07,1.6846558992256178e-07,1.6846558992256178e-07,1.6846558992256178e-07,1.6846558992256178e-07,1.6846558992256178e-07
520,i can feel the outraged heat in my face,LABEL_3,-1,2.471018376581924e-07,2.471018376581924e-07,2.471018376581924e-07,2.471018376581924e-07,2.471018376581924e-07,2.471018376581924e-07
521,i can feel the outraged heat in my face,LABEL_3,0,1.4446295892867056e-07,1.4446295892867056e-07,1.4446295892867056e-07,1.4446295892867056e-07,1.4446295892867056e-07,1.4446295892867056e-07
522,im feeling quite irritable and cranky these days,LABEL_3,-1,1.4200666953456675e-07,1.4200666953456675e-07,1.4200666953456675e-07,1.4200666953456675e-07,1.4200666953456675e-07,1.4200666953456675e-07
523,im feeling quite irritable and cranky these days,LABEL_3,0,8.320085953528178e-08,8.320085953528178e-08,8.320085953528178e-08,8.320085953528178e-08,8.320085953528178e-08,8.320085953528178e-08
524,i feel angered and i feel tons of anxiety,LABEL_3,-1,3.6808373238272907e-07,3.6808373238272907e-07,3.6808373238272907e-07,3.6808373238272907e-07,3.6808373238272907e-07,3.6808373238272907e-07
525,i feel angered and i feel tons of anxiety,LABEL_3,0,2.739963633757725e-07,2.739963633757725e-07,2.739963633757725e-07,2.739963633757725e-07,2.739963633757725e-07,2.739963633757725e-07
526,i am going to go and spend the rest of tetchyheads nap feeling grumpy on the sofa or something,LABEL_3,-1,1.9797521133568807e-07,1.9797521133568807e-07,1.9797521133568807e-07,1.9797521133568807e-07,1.9797521133568807e-07,1.9797521133568807e-07
527,i am going to go and spend the rest of tetchyheads nap feeling grumpy on the sofa or something,LABEL_3,0,1.31728114638463e-07,1.31728114638463e-07,1.31728114638463e-07,1.31728114638463e-07,1.31728114638463e-07,1.31728114638463e-07
528,i feel like i have been really cranky at school these days,LABEL_3,-1,1.7965470533454209e-07,1.7965470533454209e-07,1.7965470533454209e-07,1.7965470533454209e-07,1.7965470533454209e-07,1.7965470533454209e-07
529,i feel like i have been really cranky at school these days,LABEL_3,0,1.2215643607760285e-07,1.2215643607760285e-07,1.2215643607760285e-07,1.2215643607760285e-07,1.2215643607760285e-07,1.2215643607760285e-07
530,i sit on the fence humming hawing and generally feeling irritable annoyed and angry and such and such words or so and so actions,LABEL_3,-1,3.0347240453920676e-07,3.0347240453920676e-07,3.0347240453920676e-07,3.0347240453920676e-07,3.0347240453920676e-07,3.0347240453920676e-07
531,i sit on the fence humming hawing and generally feeling irritable annoyed and angry and such and such words or so and so actions,LABEL_3,0,2.0733067174205644e-07,2.0733067174205644e-07,2.0733067174205644e-07,2.0733067174205644e-07,2.0733067174205644e-07,2.0733067174205644e-07
532,i feel irritable sticky dehydrated and worst of all un clean,LABEL_3,-1,2.385196182785876e-07,2.385196182785876e-07,2.385196182785876e-07,2.385196182785876e-07,2.385196182785876e-07,2.385196182785876e-07
533,i feel irritable sticky dehydrated and worst of all un clean,LABEL_3,0,2.128731608763701e-07,2.128731608763701e-07,2.128731608763701e-07,2.128731608763701e-07,2.128731608763701e-07,2.128731608763701e-07
534,i feel outraged that i have been disenfranchised in this way,LABEL_3,-1,3.128739933799807e-07,3.128739933799807e-07,3.128739933799807e-07,3.128739933799807e-07,3.128739933799807e-07,3.128739933799807e-07
535,i feel outraged that i have been disenfranchised in this way,LABEL_3,0,2.1399000615929253e-07,2.1399000615929253e-07,2.1399000615929253e-07,2.1399000615929253e-07,2.1399000615929253e-07,2.1399000615929253e-07
536,i feel very irritable at times especially with inconsiderate people,LABEL_3,-1,1.5217869986372534e-07,1.5217869986372534e-07,1.5217869986372534e-07,1.5217869986372534e-07,1.5217869986372534e-07,1.5217869986372534e-07
537,i feel very irritable at times especially with inconsiderate people,LABEL_3,0,9.821761182138289e-08,9.821761182138289e-08,9.821761182138289e-08,9.821761182138289e-08,9.821761182138289e-08,9.821761182138289e-08
538,i feel like mike is a very angered stubborn and selfish person at times and it is magnified times a thousand when hes either drunk or high,LABEL_3,-1,3.765255769394571e-07,3.765255769394571e-07,3.765255769394571e-07,3.765255769394571e-07,3.765255769394571e-07,3.765255769394571e-07
539,i feel like mike is a very angered stubborn and selfish person at times and it is magnified times a thousand when hes either drunk or high,LABEL_3,0,1.6261425628272264e-07,1.6261425628272264e-07,1.6261425628272264e-07,1.6261425628272264e-07,1.6261425628272264e-07,1.6261425628272264e-07
540,i am still feeling outraged about what i saw,LABEL_3,-1,3.48384048720618e-07,3.48384048720618e-07,3.48384048720618e-07,3.48384048720618e-07,3.48384048720618e-07,3.48384048720618e-07
541,i am still feeling outraged about what i saw,LABEL_3,0,2.0308819159708946e-07,2.0308819159708946e-07,2.0308819159708946e-07,2.0308819159708946e-07,2.0308819159708946e-07,2.0308819159708946e-07
542,i mean if i were him ill feel irritated nah i wont larh,LABEL_3,-1,1.930143440631582e-07,1.930143440631582e-07,1.930143440631582e-07,1.930143440631582e-07,1.930143440631582e-07,1.930143440631582e-07
543,i mean if i were him ill feel irritated nah i wont larh,LABEL_3,0,2.0863498662038182e-07,2.0863498662038182e-07,2.0863498662038182e-07,2.0863498662038182e-07,2.0863498662038182e-07,2.0863498662038182e-07
544,i feel furious as of now as i dont know what is happening and i absolutely hate it,LABEL_3,-1,8.444951760111508e-08,8.444951760111508e-08,8.444951760111508e-08,8.444951760111508e-08,8.444951760111508e-08,8.444951760111508e-08
545,i feel furious as of now as i dont know what is happening and i absolutely hate it,LABEL_3,0,5.473290087820715e-08,5.473290087820715e-08,5.473290087820715e-08,5.473290087820715e-08,5.473290087820715e-08,5.473290087820715e-08
546,i do feel impatient sometimes im learning that patience is a virtue,LABEL_3,-1,1.7233551830031502e-07,1.7233551830031502e-07,1.7233551830031502e-07,1.7233551830031502e-07,1.7233551830031502e-07,1.7233551830031502e-07
547,i do feel impatient sometimes im learning that patience is a virtue,LABEL_3,0,1.4034260686912603e-07,1.4034260686912603e-07,1.4034260686912603e-07,1.4034260686912603e-07,1.4034260686912603e-07,1.4034260686912603e-07
548,i feel like i cant be cranky or tired or whatever,LABEL_3,-1,2.3070454346907354e-07,2.3070454346907354e-07,2.3070454346907354e-07,2.3070454346907354e-07,2.3070454346907354e-07,2.3070454346907354e-07
549,i feel like i cant be cranky or tired or whatever,LABEL_3,0,2.2128512000563205e-07,2.2128512000563205e-07,2.2128512000563205e-07,2.2128512000563205e-07,2.2128512000563205e-07,2.2128512000563205e-07
550,i am feeling so irritated because this old man next to me at the library keeps scratching his upper arm arm pits and legs,LABEL_3,-1,2.078628256185766e-07,2.078628256185766e-07,2.078628256185766e-07,2.078628256185766e-07,2.078628256185766e-07,2.078628256185766e-07
551,i am feeling so irritated because this old man next to me at the library keeps scratching his upper arm arm pits and legs,LABEL_3,0,1.2979621999420488e-07,1.2979621999420488e-07,1.2979621999420488e-07,1.2979621999420488e-07,1.2979621999420488e-07,1.2979621999420488e-07
552,i may be feeling impatient at the thought of more waiting to finally lay my eyes on this little girl i am so thankful to have made it to the week where her lungs are fully developed,LABEL_3,-1,1.5529354868704104e-07,1.5529354868704104e-07,1.5529354868704104e-07,1.5529354868704104e-07,1.5529354868704104e-07,1.5529354868704104e-07
553,i may be feeling impatient at the thought of more waiting to finally lay my eyes on this little girl i am so thankful to have made it to the week where her lungs are fully developed,LABEL_3,0,1.196213048615391e-07,1.196213048615391e-07,1.196213048615391e-07,1.196213048615391e-07,1.196213048615391e-07,1.196213048615391e-07
554,i feel angered by this trailer,LABEL_3,-1,4.060204332745343e-07,4.060204332745343e-07,4.060204332745343e-07,4.060204332745343e-07,4.060204332745343e-07,4.060204332745343e-07
555,i feel angered by this trailer,LABEL_3,0,2.4827824063322623e-07,2.4827824063322623e-07,2.4827824063322623e-07,2.4827824063322623e-07,2.4827824063322623e-07,2.4827824063322623e-07
556,i particularly went for this left leaning mindset in reaction to i was feeling a bit outraged by the right and left division of our country in the aftermath of the tragedy,LABEL_3,-1,2.789864481655968e-07,2.789864481655968e-07,2.789864481655968e-07,2.789864481655968e-07,2.789864481655968e-07,2.789864481655968e-07
557,i particularly went for this left leaning mindset in reaction to i was feeling a bit outraged by the right and left division of our country in the aftermath of the tragedy,LABEL_3,0,1.4714331086906896e-07,1.4714331086906896e-07,1.4714331086906896e-07,1.4714331086906896e-07,1.4714331086906896e-07,1.4714331086906896e-07
558,i still feel angered at them for refusing to practice with me,LABEL_3,-1,3.33700910459811e-07,3.33700910459811e-07,3.33700910459811e-07,3.33700910459811e-07,3.33700910459811e-07,3.33700910459811e-07
559,i still feel angered at them for refusing to practice with me,LABEL_3,0,2.3169832275016233e-07,2.3169832275016233e-07,2.3169832275016233e-07,2.3169832275016233e-07,2.3169832275016233e-07,2.3169832275016233e-07
560,i get back which often makes me feel infuriated and hyper defensive but the necessity of writing and deadlines,LABEL_3,-1,2.305466182406235e-07,2.305466182406235e-07,2.305466182406235e-07,2.305466182406235e-07,2.305466182406235e-07,2.305466182406235e-07
561,i get back which often makes me feel infuriated and hyper defensive but the necessity of writing and deadlines,LABEL_3,0,1.3894155870275426e-07,1.3894155870275426e-07,1.3894155870275426e-07,1.3894155870275426e-07,1.3894155870275426e-07,1.3894155870275426e-07
562,im feeling enraged at another persons actions i have to consider what i was thinking about in the moments prior to the incident,LABEL_3,-1,2.4503580675627745e-07,2.4503580675627745e-07,2.4503580675627745e-07,2.4503580675627745e-07,2.4503580675627745e-07,2.4503580675627745e-07
563,im feeling enraged at another persons actions i have to consider what i was thinking about in the moments prior to the incident,LABEL_3,0,1.4691755723106326e-07,1.4691755723106326e-07,1.4691755723106326e-07,1.4691755723106326e-07,1.4691755723106326e-07,1.4691755723106326e-07
564,i was feeling a bit grumpy id woken up with some massively high blood sugar reading like,LABEL_3,-1,1.510727969389336e-07,1.510727969389336e-07,1.510727969389336e-07,1.510727969389336e-07,1.510727969389336e-07,1.510727969389336e-07
565,i was feeling a bit grumpy id woken up with some massively high blood sugar reading like,LABEL_3,0,1.0259463323336604e-07,1.0259463323336604e-07,1.0259463323336604e-07,1.0259463323336604e-07,1.0259463323336604e-07,1.0259463323336604e-07
566,i have a feeling my anxiety and irritable bowel will calm down,LABEL_3,-1,1.7780298833258712e-07,1.7780298833258712e-07,1.7780298833258712e-07,1.7780298833258712e-07,1.7780298833258712e-07,1.7780298833258712e-07
567,i have a feeling my anxiety and irritable bowel will calm down,LABEL_3,0,1.5121203489343316e-07,1.5121203489343316e-07,1.5121203489343316e-07,1.5121203489343316e-07,1.5121203489343316e-07,1.5121203489343316e-07
568,i guess the we rode away feeling so outraged that the fine morning was spoiled for trembling all over,LABEL_3,-1,3.01938626989795e-07,3.01938626989795e-07,3.01938626989795e-07,3.01938626989795e-07,3.01938626989795e-07,3.01938626989795e-07
569,i guess the we rode away feeling so outraged that the fine morning was spoiled for trembling all over,LABEL_3,0,2.2695741108691436e-07,2.2695741108691436e-07,2.2695741108691436e-07,2.2695741108691436e-07,2.2695741108691436e-07,2.2695741108691436e-07
570,i feel angered and ashamed to watch this video,LABEL_3,-1,3.861271977712022e-07,3.861271977712022e-07,3.861271977712022e-07,3.861271977712022e-07,3.861271977712022e-07,3.861271977712022e-07
571,i feel angered and ashamed to watch this video,LABEL_3,0,2.813317507843749e-07,2.813317507843749e-07,2.813317507843749e-07,2.813317507843749e-07,2.813317507843749e-07,2.813317507843749e-07
572,i remember feeling outraged and i told him he was scaring me so i closed the blind,LABEL_3,-1,2.969942443087348e-07,2.969942443087348e-07,2.969942443087348e-07,2.969942443087348e-07,2.969942443087348e-07,2.969942443087348e-07
573,i remember feeling outraged and i told him he was scaring me so i closed the blind,LABEL_3,0,1.9009246443602024e-07,1.9009246443602024e-07,1.9009246443602024e-07,1.9009246443602024e-07,1.9009246443602024e-07,1.9009246443602024e-07
574,i feel outraged that the veterans who have been awarded the medals of honor the silver stars etc,LABEL_3,-1,2.8036484422955255e-07,2.8036484422955255e-07,2.8036484422955255e-07,2.8036484422955255e-07,2.8036484422955255e-07,2.8036484422955255e-07
575,i feel outraged that the veterans who have been awarded the medals of honor the silver stars etc,LABEL_3,0,2.1322405530099786e-07,2.1322405530099786e-07,2.1322405530099786e-07,2.1322405530099786e-07,2.1322405530099786e-07,2.1322405530099786e-07
576,i feel outraged about the illegal donations scandal,LABEL_3,-1,3.0815323270871886e-07,3.0815323270871886e-07,3.0815323270871886e-07,3.0815323270871886e-07,3.0815323270871886e-07,3.0815323270871886e-07
577,i feel outraged about the illegal donations scandal,LABEL_3,0,2.0369589037727565e-07,2.0369589037727565e-07,2.0369589037727565e-07,2.0369589037727565e-07,2.0369589037727565e-07,2.0369589037727565e-07
578,im feeling impatient a quick blast with the hairdryer usually gets the job done,LABEL_3,-1,3.00917264439704e-07,3.00917264439704e-07,3.00917264439704e-07,3.00917264439704e-07,3.00917264439704e-07,3.00917264439704e-07
579,im feeling impatient a quick blast with the hairdryer usually gets the job done,LABEL_3,0,2.2268254440405144e-07,2.2268254440405144e-07,2.2268254440405144e-07,2.2268254440405144e-07,2.2268254440405144e-07,2.2268254440405144e-07
580,im feeling grouchy but i did not lash out on anyone,LABEL_3,-1,1.8072080365527654e-07,1.8072080365527654e-07,1.8072080365527654e-07,1.8072080365527654e-07,1.8072080365527654e-07,1.8072080365527654e-07
581,im feeling grouchy but i did not lash out on anyone,LABEL_3,0,9.434728553969762e-08,9.434728553969762e-08,9.434728553969762e-08,9.434728553969762e-08,9.434728553969762e-08,9.434728553969762e-08
582,i feel furious that right to life advocates can and do tell me how to live and die through lobbying and supporting those politicians sympathic to their views,LABEL_3,-1,1.204697355206008e-07,1.204697355206008e-07,1.204697355206008e-07,1.204697355206008e-07,1.204697355206008e-07,1.204697355206008e-07
583,i feel furious that right to life advocates can and do tell me how to live and die through lobbying and supporting those politicians sympathic to their views,LABEL_3,0,5.838991867790355e-08,5.838991867790355e-08,5.838991867790355e-08,5.838991867790355e-08,5.838991867790355e-08,5.838991867790355e-08
584,i was supposed to feel less outraged about his totally unnecessary death,LABEL_3,-1,2.8593299816748186e-07,2.8593299816748186e-07,2.8593299816748186e-07,2.8593299816748186e-07,2.8593299816748186e-07,2.8593299816748186e-07
585,i was supposed to feel less outraged about his totally unnecessary death,LABEL_3,0,1.8960434999826248e-07,1.8960434999826248e-07,1.8960434999826248e-07,1.8960434999826248e-07,1.8960434999826248e-07,1.8960434999826248e-07
586,i am feeling irritable and distracted i am unlikely to be as receptive to certain elements of music,LABEL_3,-1,2.0430597658105398e-07,2.0430597658105398e-07,2.0430597658105398e-07,2.0430597658105398e-07,2.0430597658105398e-07,2.0430597658105398e-07
587,i am feeling irritable and distracted i am unlikely to be as receptive to certain elements of music,LABEL_3,0,1.3994086600632727e-07,1.3994086600632727e-07,1.3994086600632727e-07,1.3994086600632727e-07,1.3994086600632727e-07,1.3994086600632727e-07
588,im feelingcrushed and furious and hungryim hearingeminem my name is,LABEL_3,-1,1.502108091244736e-07,1.502108091244736e-07,1.502108091244736e-07,1.502108091244736e-07,1.502108091244736e-07,1.502108091244736e-07
589,im feelingcrushed and furious and hungryim hearingeminem my name is,LABEL_3,0,8.710019017144077e-08,8.710019017144077e-08,8.710019017144077e-08,8.710019017144077e-08,8.710019017144077e-08,8.710019017144077e-08
590,i feel rather enraged that we have another homicide in dearborn at this time police chief ron haddad said,LABEL_3,-1,1.7267656460262515e-07,1.7267656460262515e-07,1.7267656460262515e-07,1.7267656460262515e-07,1.7267656460262515e-07,1.7267656460262515e-07
591,i feel rather enraged that we have another homicide in dearborn at this time police chief ron haddad said,LABEL_3,0,1.3673823673343577e-07,1.3673823673343577e-07,1.3673823673343577e-07,1.3673823673343577e-07,1.3673823673343577e-07,1.3673823673343577e-07
592,i can t just help but feel angered by the stupidity of the panel,LABEL_3,-1,3.5794633390651143e-07,3.5794633390651143e-07,3.5794633390651143e-07,3.5794633390651143e-07,3.5794633390651143e-07,3.5794633390651143e-07
593,i can t just help but feel angered by the stupidity of the panel,LABEL_3,0,3.276500706306251e-07,3.276500706306251e-07,3.276500706306251e-07,3.276500706306251e-07,3.276500706306251e-07,3.276500706306251e-07
594,i feel so angered amp so irritated what i feel doesnt change,LABEL_3,-1,3.2784660675133637e-07,3.2784660675133637e-07,3.2784660675133637e-07,3.2784660675133637e-07,3.2784660675133637e-07,3.2784660675133637e-07
595,i feel so angered amp so irritated what i feel doesnt change,LABEL_3,0,2.8495762194324925e-07,2.8495762194324925e-07,2.8495762194324925e-07,2.8495762194324925e-07,2.8495762194324925e-07,2.8495762194324925e-07
596,i feel generally enraged at the state government the county government the city government school boards,LABEL_3,-1,1.1589207815632108e-07,1.1589207815632108e-07,1.1589207815632108e-07,1.1589207815632108e-07,1.1589207815632108e-07,1.1589207815632108e-07
597,i feel generally enraged at the state government the county government the city government school boards,LABEL_3,0,7.870074369975555e-08,7.870074369975555e-08,7.870074369975555e-08,7.870074369975555e-08,7.870074369975555e-08,7.870074369975555e-08
598,i can only feel outraged and scandalized by the announcement of the clearing of the three macc officers implicated in tbh s death,LABEL_3,-1,2.3708204821559775e-07,2.3708204821559775e-07,2.3708204821559775e-07,2.3708204821559775e-07,2.3708204821559775e-07,2.3708204821559775e-07
599,i can only feel outraged and scandalized by the announcement of the clearing of the three macc officers implicated in tbh s death,LABEL_3,0,1.4597847552977328e-07,1.4597847552977328e-07,1.4597847552977328e-07,1.4597847552977328e-07,1.4597847552977328e-07,1.4597847552977328e-07
600,i feel doomed most of the time,LABEL_0,-1,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731
601,i feel doomed most of the time,LABEL_0,0,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
602,i feel discouraged weeks,LABEL_0,-1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
603,i feel discouraged weeks,LABEL_0,0,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731
604,ive also been feeling incredibly discouraged about my role here,LABEL_0,-1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
605,ive also been feeling incredibly discouraged about my role here,LABEL_0,0,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627
606,i feel discouraged sometimes,LABEL_0,-1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
607,i feel discouraged sometimes,LABEL_0,0,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627
608,i have found myself a lot lately i feel discouraged about many things in life,LABEL_0,-1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
609,i have found myself a lot lately i feel discouraged about many things in life,LABEL_0,0,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
610,i often feel unloved not good enough and shoved off to the side,LABEL_0,-1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
611,i often feel unloved not good enough and shoved off to the side,LABEL_0,0,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394
612,i was feeling especially discouraged one morning,LABEL_0,-1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
613,i was feeling especially discouraged one morning,LABEL_0,0,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627
614,i feel a little discouraged here,LABEL_0,-1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
615,i feel a little discouraged here,LABEL_0,0,0.9999994039535522,0.9999994039535522,0.9999994039535522,0.9999994039535522,0.9999994039535522,0.9999994039535522
616,i want others to gain from it not feel discouraged by it,LABEL_0,-1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
617,i want others to gain from it not feel discouraged by it,LABEL_0,0,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627
618,i feel discouraged and neglect to pray,LABEL_0,-1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836
